"OTUid","Taxon","WHYD200716229_A","ZXL0117_JX","LWM0133_JX","WHYD200513799_A","WHYD200513798_A","CGH0116_C2D1","JFQ0138_JX","SJH0128_JX","YZY0112_C2D15","HM0120_JX","YZR0106_C4","SLM0122_JX","HAH0115_JX","CWZ0121_PD","PXX0136_JX","LMS0134_JX","FMS0129_JX","LGZ0123_JX","WHYD200513772_A","WHYD200716254_A","WHYD200513822_A","WHYD200716230_A","WHYD200513577_A","DGN16SuooMAaA_3_115","WHYD200513786_A","WHYD200513795_A","DGN16SuooMAaA_2_113","WHYD200513812_A","DGN16SuooMAaA_1_115","DGN16SuooMAaA_1_112","DGN16SuooMAaA_2_115","WHYD200513802_A","DGN16SuooMAaA_7_115","DGN16SxfsMAaA_18_115","GXJ0103_C6","FW0124_JX","ZJD0111_C4uiPD","DGN16SxfsMAaA_12_122","YMS0125_JX","DGN16SxfsMCaB_20_109","DGN16SxfsMCaB_19_109","SZL0119_JX","GXJ0103_C8D15","DGN16SxfsMAaA_13_114","DGN16SuooMAaA_4_115","WHYD200513797_A","DGN16SuooMAaA_9_116","DGN16SuooMAaA_2_116","WHYD200716245_A","DGN16SuooMAaA_1_113","WHYD200513785_A","DGN16SuooMAaA_1_116","WHYD200513784_A","WHYD200513815_A","WHYD200513783_A","DGN16SuooMAaA_9_112","DGN16SuooMAaA_7_113","WHYD200513765_A","YGF0137_JX","ZJD0111_JX","FQT0113_JX","FQT0113_C2D15","WHYD200513791_A","DGN16SxfsMAaA_17_112","CGH0116_JX","TWH0126_JX","DGN16SxfsMCaB_21_109","WHYD200513792_A","DGN16SxfsMAaA_12_117","HSR0114_JX","CWZ0121_JX","GZL0140_JX","Rego015","Rego006","WHYD200513800_A","WHYD200513773_A","WY0132_JX","WHYD200513766_A","DGN16SuooMAaA_3_120","DGN16SxfsMAaA_16_119","Rego042","LJK0127_JX","Rego045","DGN16SuooMAaA_4_112","Rego023","Rego020","Rego025","Rego010","Rego083","DGN16SuooMAaA_8_115","WHYD20082037_A","Rego046","Rego071","WHYD20082062_A","CKH0135_JX","Rego061","DGN16SuooMAaA_5_116","DGN16SxfsMCaB_22_109","Rego019","Rego016","Rego069","Rego049","Rego030","Rego035","Rego032","Rego064","Rego054","Rego041","Rego063","YZR0106_C2","WHYD200513813_A"
"OTU3421","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__unclassified_g__Prevotella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,3,0,83,242,40,0,47,0,85,0,0,0,0,0,0,10,0,0,33,2,0,0,0,0,7,0,0,10,0,0,0
"OTU3435","p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__norank_f__Saccharimonadaceae|s__uncultured_bacterium_g__norank_f__Saccharimonadaceae",0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,1,0,63,0,17,2,9,0,10,0,0,0,0,0,0,0,7,1,0,0,768,0,20,0,1,0,0,6,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,134,124,7,0,0,1,97,0,23,1,1,65,9,209,49,140,419,3,17,1,6,10,0,16,101,0,238,3,10,1,22,37,116,32,89,1,8,0,1
"OTU3443","p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__TM7x|s__uncultured_bacterium_g__TM7x",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,3,0,0,5,0,5,0,1,0,0,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,64,16,0,0,0,0,3,0,77,0,1,1,3,40,0,50,18,0,1,31,102,2,0,2,0,0,1,2,10,2,87,70,20,5,107,0,49,0,0
"OTU3448","p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__uncultured_organism_g__Peptostreptococcus",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,12,0,123,27,20,0,28,0,0,78,0,0,0,0,8,0,0,0,51,1,20,9,0,34,0,11,0,0,0,18,26,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,51,61,0,0,0,1,127,1,20,0,19,61,30,64,55,53,73,47,21,12,14,44,0,77,12,0,221,22,17,1,7,36,32,21,19,1,19,0,1
"OTU3449","p__Firmicutes|c__Clostridia|o__Clostridia_UCG-014|f__norank_o__Clostridia_UCG-014|g__norank_f__norank_o__Clostridia_UCG-014|s__Clostridiales_bacterium_oral_taxon_075",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,613,0,54,0,70,0,76,0,0,0,0,0,0,0,0,0,0,0,113,0,163,0,0,0,0,173,0,0,0,33,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,193,0,0,0,0,0,0,0,0,31,59,2,139,28,199,145,28,4,21,165,43,0,32,229,0,186,14,57,0,113,111,435,57,387,3,73,0,0
"OTU3454","p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__unclassified_g__Rothia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,12,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,2,0,73,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,42,0,3,9,8,8,15,4,20,1,32,9,2,5,0,4,2,0,4,9,40,100,51,26,2,8,3,20,35,0,0
"OTU3456","p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_sp._canine_oral_taxon_087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,1,0,330,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,0,0,0,0,0,0,0,0,13,672,113,27,375,0,922,3,0,56,2,0,0,72,0,0,119,12,0,0,1,0,96,0,0,0,21,0,0
"OTU3458","p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_lecithinolyticum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,18,14,129,52,38,15,97,1,6,0,1,0,15,0,0,27,74,0,0,0,52,0,0,0,0,0,0,0
"OTU3464","p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__Amnipila|s__uncultured_organism_g__Amnipila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,6,0,0,0,0,0,0,344,0,0,7,9,0,0,9,7,30,0,24,0,0,0,0,1,0,4,0,3,0,0,0,0,10,0,0,0,0,0
"OTU3465","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_endodontalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,30,0,13,156,1246,0,703,0,0,2,0,0,0,0,0,0,0,0,55,0,487,126,0,89,0,125,0,0,0,97,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,3915,0,0,0,0,348,0,44,0,567,984,742,546,709,166,758,842,1105,205,142,2004,0,457,182,0,808,757,22,66,45,534,178,86,44,0,337,0,0
"OTU3469","p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__norank_f__Saccharimonadaceae|s__uncultured_bacterium_g__norank_f__Saccharimonadaceae",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,5,8,0,1,63,0,11,55,22,0,62,1,0,0,0,0,0,0,7,0,0,0,123,0,44,11,0,0,0,37,0,0,0,29,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25,90,17,0,4,0,117,0,127,0,17,23,4,71,30,32,176,25,18,18,660,19,0,137,34,0,281,53,31,3,15,66,61,32,221,11,35,0,0
"OTU3474","p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__TM7x|s__uncultured_bacterium_g__TM7x",0,0,2,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,1,0,0,3,0,0,14,0,18,0,33,0,8,0,0,0,0,1,4,0,9,0,0,0,15,0,1,16,0,10,0,3,0,0,0,2,40,0,1,1,0,0,0,0,0,1,3,0,1,1,0,1,380,14,5,0,1,0,15,1,3591,0,91,12,1,19,3,104,34,0,7,3138,176,19,3,9,28,2,401,8,19,7,418,2114,265,130,1050,118,109,0,1
"OTU3476","p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__unclassified_g__Neisseria",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,35,0,73,3,6,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,11,8,0,21,0,63,0,0,0,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,36,0,0,0,0,34,0,74,0,9,49,42,33,42,26,16,21,6,48,19,8,0,19,32,0,5,20,92,27,82,58,9,39,29,9,46,0,0
"OTU3496","p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum_subsp._polymorphum",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,64,0,0,147,0,172,310,126,0,53,0,0,0,0,0,0,0,0,0,0,0,424,0,177,346,0,103,0,250,0,0,0,45,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,98,0,0,0,0,120,0,21,0,29,297,66,213,34,138,51,511,718,56,92,722,0,35,567,0,68,30,167,8,45,34,70,33,55,2,43,1,0
"OTU3508","p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__unclassified_f__Pasteurellaceae|s__unclassified_f__Pasteurellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,2,0,13,0,0,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,31,5,45,1,1,0,0,4,48,0,0,1,8,0,0,7,234,31,188,55,0,17,4,0,47,0,0
"OTU3511","p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__unclassified_f__Neisseriaceae|s__unclassified_f__Neisseriaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,43,0,26,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,9,0,0,0,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,21,0,0,0,0,7,0,45,0,2,43,22,46,5,14,12,7,2,6,25,0,0,3,9,0,2,1,3,0,27,35,4,35,11,0,72,0,0
"OTU3520","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp._oral_taxon_317_str._F0108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,86,0,13,0,32,0,42,0,0,0,0,0,0,0,0,0,0,0,14,0,21,0,0,8,0,48,0,0,0,21,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,100,0,0,0,0,105,0,0,0,60,54,77,56,136,135,133,44,9,5,76,46,0,107,39,0,385,34,44,2,5,64,60,13,36,29,28,0,0
"OTU3528","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetitomaculum|s__Firmicutes_bacterium_CAG_194_44_15",2,2,0,3,0,2,9,1,1,24,64,0,8,3,0,0,2,26,3,2,0,5,34,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,5,9,10,3,1,0,29,17,8,0,3,11,2,0,0,1804,1,9,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3539","p__Firmicutes|c__Bacilli|o__Lactobacillales|f__unclassified_o__Lactobacillales|g__unclassified_o__Lactobacillales|s__unclassified_o__Lactobacillales",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,43,0,109,1,12,0,7,0,0,0,0,0,0,0,0,0,0,0,15,0,25,24,0,83,0,227,0,0,0,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,69,0,0,0,0,95,1,95,0,57,47,67,100,68,123,115,87,71,457,23,52,0,59,65,0,29,36,148,52,196,153,69,89,47,43,136,0,0
"OTU3545","p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__Eubacterium_nodatum_group|s__Eubacterium_sulci_ATCC_35585",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,0,0,21,0,106,25,20,0,22,0,0,0,0,0,0,0,1,0,0,0,10,0,4,9,0,57,0,0,0,0,0,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0,0,6,0,14,0,42,37,40,21,2,25,13,3,5,16,26,9,1,14,10,0,117,8,2,2,5,6,3,11,52,3,11,0,1
"OTU3564","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_Incertae_Sedis|g__Phocaeicola|s__Phocaeicola_abscessus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,4,0,10,0,85,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,20,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,3,0,14,4,3,37,50,0,16,33,9,2,11,9,0,16,43,0,12,8,6,0,1,12,71,0,2,2,6,0,0
"OTU3565","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_intermedia",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,21,0,0,0,0,0,6,28,0,96,0,0,5942,0,0,0,0,0,0,0,0,0,0,57,6,0,0,0,175,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,995,0,19,0,54,1059,50,1127,2760,0,560,1128,0,78,0,0,0,1451,181,0,184,110,135,2,35,329,332,17,0,0,40,0,0
"OTU3568","p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__unclassified_g__Neisseria",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,32,0,0,22,0,25,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,29,0,0,6,0,6,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,0,0,0,0,2,0,53,0,1,3,12,1,20,23,9,0,0,23,5,0,0,0,7,0,2,15,8,0,7,8,2,59,16,64,30,0,0
"OTU3570","p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__norank_f__Leptotrichiaceae|s__unclassified_g__norank_f__Leptotrichiaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,923,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3571","p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__uncultured_Leptotrichia_sp.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,9,4,17,0,23,0,0,0,0,0,0,0,0,0,0,0,113,0,3,53,0,1,0,2,0,0,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0,0,3,180,13,11,125,13,13,18,12,40,10,0,6,71,0,33,3,24,4,19,38,54,40,16,3,20,0,0
"OTU3574","p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__unclassified_g__Fusobacterium",2,1,0,1,0,0,0,0,6,1,0,0,0,7,1,51,0,1,0,8,5,0,3,694,0,1,452,0,698,4120,2076,0,3614,0,0,0,0,0,0,1,0,0,0,0,1040,0,1533,2970,2,396,0,498,1,0,0,488,324,0,1,0,4,0,1,3,0,0,0,0,10,0,1,0,614,333,11,5,3,0,1099,0,154,0,66,2442,566,4211,1464,1218,873,2533,2492,391,446,3679,0,2396,1841,1,1137,1768,685,601,113,1081,1252,472,536,39,648,1,2
"OTU3581","p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__unclassified_g__Selenomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,85,0,17,56,467,0,72,0,0,0,0,0,0,0,0,0,0,0,418,0,18,85,0,0,0,18,0,0,0,69,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,69,21,0,0,0,0,143,0,26,0,6,34,40,11,35,79,57,16,34,5,134,75,0,34,36,0,609,32,4,31,8,164,64,18,95,0,68,0,1
"OTU3582","p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_segnis",160,0,0,0,0,0,0,0,3,0,0,9,0,0,0,3,0,0,0,17,2,0,0,0,0,0,504,0,401,0,4,0,86,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,1383,0,0,0,45,123,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,62,1588,0,0,0,0,665,0,149,0,151,481,11,187,25,562,123,174,339,47,344,438,0,221,278,0,501,11,1445,0,979,42,179,26,55,2,182,0,0
"OTU3583","p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_amylovorum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,4,0,93,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11,0,0,0,0,0,0,0,0,3,238,1,0,0,37,25,0,0,0,0,0,0,30,0,0,199,17,0,0,1,202,5,0,0,2,0,0,0
"OTU3584","p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__unclassified_g__Streptococcus",6,0,0,1,1,1,0,1,3,0,0,0,0,0,0,3,0,1,0,4,11,1,3,111,0,0,465,0,69,407,361,0,3055,0,0,0,0,0,0,0,1,0,0,0,18,0,32,22,0,547,0,1232,0,1,0,343,74,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,13,10,2,0,0,1,799,2,12,0,4,142,7,11,9,13,10,220,167,11,5,270,0,11,143,1,1,18,12,16,16,10,12,6,4,2,10,0,1
"OTU3585","p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__uncultured_bacterium_g__Granulicatella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,249,0,6,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,76,0,1957,0,0,0,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,208,2,0,0,0,541,0,0,0,41,108,2,239,0,226,184,390,4,858,17,3,0,74,25,0,40,114,479,0,96,523,524,110,345,2,108,0,0
"OTU3588","p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__unclassified_g__Haemophilus",8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,106,0,20,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,425,0,0,0,41,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,2,0,1,75,1,1,0,2,6,46,15,0,2,4,0,1,4,0,15,2,3,12,47,5,3,0,17,0,1,0,0
"OTU3589","p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__Neisseria_mucosa",0,0,0,0,53,0,0,0,2,0,0,0,28,1,0,0,0,0,0,0,110,0,0,19644,0,0,5557,0,2392,168,6071,0,4435,0,0,0,0,0,0,1,0,0,0,0,3527,0,7973,1,0,2481,0,1483,0,0,0,739,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10764,5941,0,1,0,0,1137,0,16479,0,373,1203,2886,1318,2920,6383,5268,554,1021,5017,1061,2890,0,439,2466,0,1486,5341,2175,1,654,2341,2900,13829,8983,23758,6920,0,0
"OTU3591","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__unclassified_g__Prevotella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,74,0,0,0,0,0,28,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,5,0,36,0,0,47,9,3,0,0,0,5,5,9,2,1,0,6,2,0,1,0,5,38,24,60,1,18,16,3,9,0,0
"OTU3592","p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp._oral_taxon_780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,148,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,175,0,2,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,57,0,95,0,42,67,142,6,40,34,3,0,193,24,0,0,2,46,0,0,22,102,0,0,0,62,0,0
"OTU3593","p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__uncultured_bacterium_g__Aggregatibacter",4,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,295,0,0,9,0,0,650,0,359,1,245,0,52,0,0,0,0,0,0,0,0,0,0,0,148,0,36,0,0,0,0,521,1,0,0,1908,615,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1087,552,0,0,0,0,301,0,624,0,10,1737,417,1212,24,287,832,870,371,160,401,325,0,465,191,0,298,39,75,4,503,1209,187,468,189,1,920,0,0
"OTU3594","p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Veillonella|s__uncultured_organism_g__Veillonella",4732,22,1,260,41,57,3,26,120,50,320,136,889,58,1304,247,168,46,397,866,407,204,11,199,0,1221,1662,3,657,3307,1074,0,557,3,4,0,1,1,1,24,1,0,0,4,666,3,467,3173,1,3672,1,153,0,0,7,3601,4984,0,0,38,1215,138,0,13,0,1,20,0,17,0,0,208,965,179,0,627,55,6,1153,45,1110,0,4051,59,3396,617,827,1072,426,304,1990,542,2844,1538,3010,1449,719,1964,4109,349,100,3941,286,887,701,2529,2369,1514,1340,6901,25
"OTU3595","p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Gemellaceae|g__Gemella|s__uncultured_bacterium_g__Gemella",3,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,5,0,1,703,0,0,163,0,641,131,92,0,363,0,0,0,1,0,0,0,3,0,0,0,139,0,607,35,0,250,0,1467,1,0,0,228,167,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,418,295,12,0,0,0,343,14,418,0,152,237,170,792,398,356,793,1474,123,421,265,250,0,1204,100,0,98,1066,943,113,192,572,512,272,150,12,206,0,5
"OTU3596","p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Kingella|s__uncultured_bacterium_g__Kingella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,0,0,9,0,3,723,52,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,42,755,0,22,0,3,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,66,29,86,37,42,16,7,9,37,11,7,13,0,36,0,0,95,63,0,72,0,8,2,2,7,1,4,0,0
"OTU3598","p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Ottowia_sp._oral_taxon_894",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,10,0,41,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,25,0,0,0,0,17,0,1,0,7,0,14,40,3,4,2,0,2,10,36,2,0,15,79,0,0,3,50,0,68,2,1,37,76,0,8,0,0
"OTU3599","p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__uncultured_organism_g__Granulicatella",16,2,0,3,2,0,0,1,0,1,14,0,5,0,1,1,1,0,1,3,31,5,8,298,0,2,645,1,1219,267,350,0,89,0,0,0,5,0,0,2,0,0,0,0,292,0,835,438,1,1153,0,1302,0,0,0,559,528,0,1,1,5,3,0,2,0,0,0,1,0,0,0,0,688,599,2,0,0,2,979,24,860,0,1118,626,647,599,976,1031,835,558,476,3070,443,716,0,508,794,12,338,271,779,109,1840,892,421,661,326,214,853,1,11
"OTU3600","p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__uncultured_bacterium_g__Lautropia",1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,192,0,0,306,0,53,0,349,0,456,0,0,0,0,0,0,0,0,0,0,0,78,0,1521,0,0,31,0,132,0,0,0,780,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,246,0,1,0,0,192,0,227,0,6,14,150,176,171,86,815,83,499,1080,26,359,0,35,252,0,72,613,34,0,216,243,147,168,1623,0,705,0,1
